index,Tweet,tag
218,"@TechnicalGuruji #Bologuruji Gaurav bhai my budget is 65000 and I want your suggestion to help me out, I want an al  https://t.co/5B3CCFvzsO",1
219,Tech me thoda non tech.  Bahot hua mobile evolution Ab hoga beard evolution Looking great guruji #beardman  https://t.co/1Bz7hmcx11,1
220,Hi guruji bohot ache lag rahe ho iss naye look mein.Mera sawal hai ki Mi A2 India mein kab aur kis price mein aayga  https://t.co/jR4xgTxx8r,1
221,"@TechnicalGuruji #BoloGuruji Gaurav bhaiyya batao,  Samsung Galaxy J8 or Redmi note5 pro.. Konsa kharide? Aur saath  https://t.co/NOaV1sA3Pm",1
222,I liked a @YouTube video https://t.co/ritVGcQGNk #78 Sunday Tech Masala - USA Edition #BoloGuruji,1
223,gaurav bhiya kay aapko lagta hai Electronics Engineering ka Future hai  Robot ki vajase. aur aap new look mai badhi  https://t.co/eMs8mVvCVx,1
224,#Bologuruji HII BRO. I AM SUBSCRIBED YOUR CHANNEL WHEN YOU HAVE 500K+ SUB'S. AND MY QUESTION IS I AM A STUTTERED PE  https://t.co/ohv1SDXX4w,1
225,@TechnicalGuruji #BoloGuruji Gaurav Bhaiya aapne bataya tha ki aap apne saare mobile aur smartphones ki collection  https://t.co/Ng6JjxHBdy,1
226,@TechnicalGuruji #Bologuruji sir ap jo bolte hai ki mujhe sir mat bolo ham vo apko respect dete hai because u deser  https://t.co/q8ZahW4nvL,1
227,@TechnicalGuruji #BoloGuruji aap mujhe iphone 6 kab dene wale ho  Giveaway me to nahi mila almost 5 giveaways mein  https://t.co/Zkmlu6AMXH,1
228,I liked a @YouTube video https://t.co/QrS4QlWxom #78 Sunday Tech Masala - USA Edition #BoloGuruji,1
229,#NewLook @TechnicalGuruji #beared #shave #REVEALED #Bologuruji #FirstTimeOnCamera #AfterShave https://t.co/on9MCMS9Qs,1
230,@sujoy_g Today we will try a different expression haan !,0
231,@EkAbhijeet Mere school mein sports khelte his India jersey pehenne ko nahi dete the. Aapka Kaunsa school tha?,0
232,"Dilli ki love story isn t complete without rickshaw rides, gol gappas and street shopping! Enter the love story of  https://t.co/zVyvCaIqbb",0
233,Inka naam hai Aarti... Poora naam..... Jald hi pata chalega ... Next one.... #Mulk https://t.co/fJVsl2VUyY,0
234,Raja ki izzat...Aapko pata chalega iss #Judwaa2KiDussehra ko! #Judwaa2 @Varun_dvn @Asli_Jacqueline @foxstarhindi  https://t.co/8ahoDkfScG,0
235,Raja &amp; Bappa's kahani in #SunoGanpatiBappaMorya song! Out tomorrow. #Judwaa2  @Asli_Jacqueline @varun_dvn @TSeries https://t.co/OSZ6UTXakv,0
236,"RT @zeecinema: Desh ke liye kya Shabana poora kar paayegi apna mission? Dekhiye the World Television Premiere of #NaamShabanaOnZeeCinema, S ",0
237,"RT @zeecinema: Dekhiye arms dealers ke khilaaf Ajay Singh aur Shabana ki jung in the World Television Premiere of #NaamShabanaOnZeeCinema, ",0
238,By that u mean Hari om ke chole bhature? BTW ki tikki? Van wale gol gappe or momos point ke momos? I have a few mor  https://t.co/BY3BTA4nWP,0
239,@OYERJALOK @running_shaadi Kamla Nagar se RK Puram Boliye!,0
240,Dear rockstar @SrBachchan kya aap jaante hai kisiko jisne bhaag ke shaadi ki thi? #RunningShaadi,0
241,"@Running_Shaadi, yeh rahi meri Running Shaadi ki list. Guys, send in yours as well with #BhaagKeShaadi. @AmitSadh,  https://t.co/98JClkGlD0",0
242,@sujoy_g @writish Ritesh se ya pandey ji se?,0
243,"@Salilacharya Thankq :) teesri film mein due mila, not that bad na",0
244,@anubhavsinha @chintskap @Neenagupta001 @mrrajatkapoor @PracheePaandya @AshrutJain @28singhvartika Ab! Mujhe laga ho gaya tha pehle,-1
245,"Tere bin, bin tere sufiyon ke dere Dekh maine kitne lagaye phere addiye chhod ke bhi jana ho to Hari bhari beri tal  https://t.co/4fOySX4rwO",-1
246,It s on n kicking    #Badla https://t.co/nNSqTZg7Tj,-1
247,@ShoojitSircar @Imangadbedi Arre wah! U liked !!! Divine moment for us !,-1
248,@Imangadbedi When am I not Bedi,-1
249,Thankq sir for such a noble advice. Ab is suggestion ke liye aapko kitna cheque aur kitna cash mein chahiye ???? https://t.co/SZvLJjXPMO,-1
250,Abhi toh trailer bhi nahi aaya mere dost....  https://t.co/HyNSVRveZF,-1
251,Will the power of social media be used for any social service ?????? Ab pata chalega.... jald hi.....,-1
252,@KanikaDhillon Totally! Jab tak sab Meri ek movie ATLEAST dekh na le!,-1
253,@KanikaDhillon   usse pehle meet me otherwise I will take u to katghara!,-1
254,#StateOfMind  Last day on #Manmarziyaan and how badly I will miss venting out my madness  In the garb of  being Rum  https://t.co/zoLyBuLLOJ,-1
255,Wah wah        in Bhai sahab ki understanding ko standing ovation hai! Ikkis topo ki salaami aapko saamne rakh ke d  https://t.co/0he5RVQo3f,-1
256,Bas ab pata chala itni ghatiya soch aati kahan se Hai. This trash is for real! https://t.co/iFpAqoSJxJ,-1
257,From #AsifaBano in the north to #CauveryIssue in the south....... yeh ho kya raha hai humaare desh mein ?????,-1
258,@Salilacharya Arre chalo kisiko mera sarcasm samajh aaya,-1
259,Valentine s Day pe Babaji se pyaar..... sang parivaar  #Manmarziyaa https://t.co/73snTXmUnO,-1
260,"#TeddyDay se, teddy nightmare bana diya aaj! See for yourself what Sumit did today!  #DilJuungleeOn9March https://t.co/MtOat8yNwx",-1
261,RT @Saqibsaleem: Tere pyaar mien kya kya nahi bana mien kabhi bana kutta toh kabhi bana kameena! Love you koro #diljuunglee #16kosolo #feb1,-1
262,Isko dekh le koi doubt nahi hota ki hum logo se zyada junglee Shayad hi koi mile   this @Saqibsaleem being the lead  https://t.co/X2MPIy7QGJ,-1
263,Sir aap paida hi aise hue hai ya aapke saath kuch haadsa hua tha ??? #JustAsking https://t.co/VLrQP5wMdq,-1
264,Taiyaar ho jao dugna panga ke liye! #LePanga #VivoProKabaddi @ProKabaddi @Asli_Jacqueline @Varun_dvn @foxstarhindi  https://t.co/7x6099YZJN,-1
265,RT @zeecinema: Kya desh ko is khatarnaak arms dealer se bacha paayegi Shabana? Watch the World Television Premiere of #NaamShabanaOnZeeCine,-1
266,"Lagta hai abhi kuch aur logo ko saza dena baaki hai, nahi toh yeh band nahi hoga... https://t.co/GGcRa2qqoZ",-1
267,Bas! Ab m hungry. Baaki charcha kabhi aur. Abhi ke liye itna digest karo.    #asktapc ki samaapti,-1
268,@CastingChhabra aatank ho jayega phir toh!,-1
269,@Saqibsaleem haan mere Uppal! Woh toh Meri split personality ka dusra part hai.,-1
270,@veerakapur7 @akshaykumar haan haan of course u will Veera! Y won't u! Lol,-1
271,@ankupande I wish kabhi na mile!,-1
272,@Saqibsaleem arre aise kaise. Abhi I'm building my dolle sholle,-1
273,Yaar aage aage karke industry se mat nikaal dena   https://t.co/dO4S3DvbCc,-1
274,"RT @chillxapp: Bhagaayenge ye, nibhaayenge aap!  Candid interview with the stars of @running_shaadi, @taapsee &amp; @TheAmitSadh, coming soon o ",-1
275,"RT @TheAmitSadh: Bhagayenge hum, nibhayenge aap @taapsee @running_shaadi @Abundantia_Ent https://t.co/S92gXDrlMt",-1
276,"Ok so Mumbai crying out for cold makes the Delhite in me laugh out loud! Sweater, jackets aur boots nikal aaye hai    ",-1
277,@Imangadbedi @ShoojitSircar @ronnielahiri yeh toh bohot simple options de diye,-1
278,@jackkybhagnani then u will get sar pe bottle !,-1
279,RT @running_shaadi: Aa rahe hai Running Shaadi wale bhasad machane! Here's the official poster. #RunningShaadiTrailer reveals today. Stay t,-1
280,@Imangadbedi     be prepared to get knocked down! Aur kya!,-1
281,@ShoojitSircar sir Dilli abhi duur hai. Aur Maine kapde silva rakhe hai.,-1
282,Itni mushkil se toh acting hoti hai Bhai! Aur kuch na ho Payega #AskTapc https://t.co/Yofm1oRcny,-1
283,@shagunpannu jo log mujhe miss nahi kar rahe unke liye kuch nahi hai,-1
284,@Imangadbedi soch rahi hu aaj pink punching gloves daal lu!,-1
285,@alifazal9 arre janamdin hai!!??? Buddha ho gaya tu! Phirse! Mubarak ho Mubarak ho,-1
286,Yeh Lo! Inko samajh nahi aaya lagta hai. Please explain it to this man #nomeansno https://t.co/XzWXlZqVSo,-1
287,@Imangadbedi Ki keha tusi!??? Hain!!!,-1
288,@ronnielahiri technical nahi logical reasons!,-1
289,@ayushmannk Tu pehle shuru ke titles se dekh phir maanungi!,-1
290,@Imangadbedi tu kal bach ke rahio.,-1
291,@ShoojitSircar @rjprackriti jhooth mat bolo. U were the biggest bully on the set.,-1
292,@Salilacharya Hahahahahaha arre phirse! Is baar Maine notice nahi kiya,-1
293,RT @bookmyshow: It's simple! Flaunt your Mumbaiyya lingo as you wish #RanbirKapoor and stand a chance to be a part of a special #Sanju 'Mee,0
294,@bookmyshow #SanjuOnBMS Ae chote apun to nikla tha doctor banne ban gaya Actor,0
295,@bookmyshow @foxstarhindi #Sanju aarela hai. Bole to apne ko bhi Jaadu ki jhappi milegi kya? #RanbirKapoor  https://t.co/wFAF15pkbD,0
296,Being Launched Tomorrow ... KAL dekhte hai yeh ladka AAJ kaise dikhta hai ... https://t.co/2VpmWvD9J8,0
297,Daisy . hows d aerial view of Ladakh ! enjoying kiya ? Best of luck .   #Race3 #Race3ThisEid @ShahDaisy25 https://t.co/Jdhp8lqRg3,0
298,Ek baar #Selfish hoke apne liye jiyo na . Song out now on @tipsofficial - https://t.co/fMk1pyFVq3   @itsaadee ?? https://t.co/mlcOHaYnxA,0
299,Posting #Heeriye song . pole lo . wat u think abt it ? #Race3 @SKFilmsOfficial @tipsofficial @meetbros ?? https://t.co/WZp5DFeaUe,0
300,Kal ka jo doubt tha woh aaj mujhe doubtful lag raha hai ????????????????,0
301,Kal ka mujhe thoda doubtful lag raha hai ???? ???? ???? ????,0
302,"Achchi ho ya boori, life should never be flat. It ??s time to #OwnYourFizz #FeelTheFizz @IamAppyFizz https://t.co/lzf5DmYRLx",0
303,"Show par aane ke liye aur mere saath @sonytv par #DusKaDum khelne ke liye, download kijiye SonyLIV app . ?? https://t.co/fe8A4vGjzu",0
304,#Loveratri releasing 224 days from today... batao kya date hai release ki .,0
305,"Pehla guest banke, lagaunga mein yaha pehli class! #ComedyHighSchool aa raha hai aaj raat 9 baje @RamKapoor ke saat ?? https://t.co/kNt2IxEGUr",0
306,Paintings at my chalet at Bigg house set dehko #BeingInTouch pe Android Store: https://t.co/46iizrK9V0 iTunes Store ?? https://t.co/H3QyGtJrAx,0
307,Bigg Boss house ka gym dehkoge? Jao #BeingInTouch pe now- Android Store : https://t.co/46iizrsz3s  iTunes Store : ?? https://t.co/7pbiojzUrG,0
308,Exclusive images of Bigg Boss. Dehko sirf #BeingInTouch pe. Android Store : https://t.co/46iizrsz3s  iTunes Store : ?? https://t.co/chqFpIurif,0
309,Bigg Boss set ke unseen images only on #BeingInTouch -  Android Store : https://t.co/46iizrK9V0 iTunes Store : ?? https://t.co/CYgwSJi90A,0
310,Dekho exclusive images from Bigg Boss set on #BeingInTouch - Android Store : https://t.co/46iizrK9V0 iTunes Store : ?? https://t.co/3hROZ2kste,0
311,Chalo Surat let me show you your new Being Human store at Godh Dod Road https://t.co/6v5CvQKYcV,0
312,Aaj ?? abhi ?? isi waqt! Watch #Tubelight on @AmazonVideoIN  https://t.co/LstdbYJFau https://t.co/A1tfU2Ltmp,0
313,Do Ice cream - Do Ghante ! Tubelight ke liye Tayyar ? #TubelightOnStarGold @StarGoldIndia https://t.co/tlECbzf5nm,0
314,A special gift to the #BeingInTouch Family - now I will be scouting for talent on the #BeingInTouch app - ?? https://t.co/MtTibhavqd,0
315,Dekho aur exclusive moments from my trip only on #BeingInTouch #SKinUK - Go download now !  https://t.co/46iizrK9V0 https://t.co/rbXJ7Pw1kj,0
316,"TipsMusic ki beti Raveena workin wit Z Music not Tandon, Taurani.Time flies saw her as child in#JabPyarKisiseHotaHai https://t.co/T2I5Es4X5B",0
317,"Namaste, Sat Sri Akal, Khem cho, Assalamu alaykum . Eid Mubarak to all",-1
318,Phir se yaad dila raha hu . Missed call karo abhi - now . #RallyforRivers https://t.co/U0TIdUJLkb,0
319,Khana? kha? rahe? hai!? Talk later. #Tubelight?  @SohailKhan? @TubelightKiEid https://t.co/5lhhfDIolv,0
320,.@RFAKWorld sahab and I are back! #TinkaTinkaDilMera out now on @sonymusicindia https://t.co/nRFPhY9pNi @kabirkhankk @TubelightKiEid,0
321,"Kar lo yakeen, #TubelightTrailer will be here tonight at 8:59 PM .   @starindia @skfilmsofficial @kabirkhankk ?? https://t.co/8idd2IBHkl",0
322,Lekar aa raha hoon Tubelight ka pehla Gaana on 16th May! Ab bajega #TheRadioSong  ??? @TubelightKiEid @amarbutala ?? https://t.co/PKbZzqEuQL,0
323,Kya tumhe yakeen hai ? Agar tumhe yakeen hai then 'Back his Back' . https://t.co/XxQCrOFu6U,0
324,Rehearsals for the 1st show in Hongkong tomo ! #DaBangHK https://t.co/hqe5NRn2lI,0
325,"Yeh Summer hoga bada Damdaar, Dekho motion poster of?  #HanumanDaDamdaar Aaj HanumanJayanti ke din. @hanuman_damdaar?  https://t.co/XX9pj0T5tk",0
326,Bhejo your selfie video asking me ur Questions to dabanggcontest@gmail.com #DaBangHK #reveleventshk ?? https://t.co/mRtR1esGe3,0
327,Get Ready Malaysia for Da Bangg Tour of the year . #Dabangtourmalaysia #DabangKL https://t.co/uBtCiyHTgE,0
328,"#AskSalmanAnything . Every week naya sawaal, this week - What keeps me grounded ? Jawaab only on #BeingIntouch : ?? https://t.co/0XGUBkx2VS",0
329,"Special Video Q&amp;A for my loved ones . Toh Sawaal bhejo : Connect.BeingInTouch@gmail.com, Will try to answer the bes ?? https://t.co/CdJp0cW0jV",0
330,Ab vo do Khans/Kumar/Devgan/Roshan ko con karna baki hai. Ok jaanu? Help Bhai @iamsrk @aamir_khan @akshaykumar @ajaydevgn @iHrithik #Aditya,0
331,Ek khan ko con kiya to take this pic . Bhai let me post this on his twitter #AdityaRoyKapur https://t.co/LrFX0ZwsF9,0
332,Ke kehve angreji mein tonight at 8pm World TV Premiere only on @SonyMAX #SultanOnMAX,0
333,"See the autumn winter being human hope u like, feed bak v imp Achaaaa ya not so Achaaaa. https://t.co/uH752HdbaL",0
334,#DreamTeam2016 @aliaa08 @S1dharthM  @Varun_dvn  @karanjohar @Its_Badshah  #Katrina #Aditya @ParineetiChopra https://t.co/2vY8gFNDg5,0
335,Hope barah volt is kafi fr now? #440Volt @SultanTheMovie . https://t.co/Ino3w71mc2,0
336,440 Pata nahi but apna version 12 volt toh hoga minimum =-D,0
337,Chalo r u ready for Bigg Boss 10  https://t.co/QVZXDuSrFs,0
338,"The show I've been wanting to do for the longest time It's BiggBoss, but on Farm Kitna kuch kar sakte hai iske Sath https://t.co/BpQ9MdQBB9",0
339,Samaj mein aaya ? https://t.co/RrXjuvP9oJ,0
340,abhi apki baari! mujhe aapki family pic bhejiye and checkout @prdp for #MyPRDPFamily contest .,0
341,So sweet Saira https://t.co/MUAsn4whfi,1
342,"Those who already did swachh bharat you can send your entries dobara , ek baar kiya to hogaya kya ? send here cleanindiawithsk@gmail.com",0
343,Swachh bharat nominations check kiya kya ? ye vale and ab tak jo jo nominate hai from jan to oct send u r entries https://t.co/RME7d4PisI,0
344,Jab Tum Chaho and jab bhi Tum Chaho ye gaana dekh aur sun sakte ho only on this link #JabtumChaho #PRDP  https://t.co/I44v3M1q0B,0
345,For all my darlingggg fans n followers. Darlinggg is such a superb song. Haina?,0
346,"Yeh  post r not late, they r very very very late.  they   shld hv been posted during the release of KICK. Menu Pyar na mileh te marjaava.",-1
347,Kal gaana dekhiye aaj gaane Ka first look #JalteDiyeOutTomorrow @prdp https://t.co/Gh2DfqH2Cc,0
348,the kid who played my bacchpan in judwa omkaar is in it.N also jai paji who used to b a fighter then action director his son  @mesunnysingh,0
349,Oh acchha on 3rd oct .,0
350,Arre sorry pc se mera matlab was priyanka Chopra .,0
351,Swaagat nahin karoge @mumbaifilmfest ka? Where India Celebrates Cinema.Register at: http://t.co/8qXcty7Fa9 #JioMAMI http://t.co/lHTQgfF0XZ,0
352,Chalo list banao . https://t.co/wbQ2fxw2Vk,0
353,"Friends families , family friends hai family. http://t.co/vwF0la7A4L",0
354,HERO ke agle gaane ke liye tayaar? Love is in the air @soorajpancholi9 @theathiyashetty #KhoyaKhoya Tomorrow at 11am http://t.co/gFJun9d3Oj,0
355,"Yeh dekho http://t.co/jL4wBrUXkm . Special preview on 7th Aug at 8:59pm IST on Star Network, Star Gold &amp; Hotstar . #MainHoonHeroTeraTeaser",0
356,Apne callers ko greet karo meri awaaz mein . Goto http://t.co/xPc7sG5EYA,0
357,"Promise kiya tha . Overseas fans ke like official Bajragi Bhaijaan pendant . Ab Dubai mein avlbl at PNG Jewellers, Meena Bazaar .",0
358,Ye raha trailer .. http://t.co/N91Kgbkk0F #herotrailer,0
359,Poster accha laga? Now follow my heroes @soorajpancholi9 @THEATHIYASHETTY come back tom at 5pm to catch the Trailer! #HeroPoster,0
360,4pm baje karenge . direct baat mere saath .,0
361,"Party toh hogayi, now watch the journey of Pavan and Munni. #ZindagiKuchTohBata Tomorrow morning at 11am . http://t.co/VsyaDyz53L",0
362,Is mahine ke Nominations for #SwachhBharat . Before aur After ke bhejo videos yaha . https://t.co/hemBmbRvcR,0
363,"If I forget, remind kardena plz around 4 ya 4.30.",0
364,Vashi ka toll on hai.,0
365,Aree Kaha toh tha Glimpse tha ;),0
366,Aur twitter walon mein itni samaj nahi hai k abusive language band kar le? Baccha baccha twitter pe hai. Hamare aur aap k bhi. Samajeh?,-1
367,"Agar reply karna ho toh Sirif week end pe karo. Jab koi kaam nahi ho, jab kuch nahi karne ko ho, aur kuch nahi karne ko kyun ho? B busy guys",0
368,"I understand hero, fan, bhai, sister, beta, love, concern respect, worry, Sab Theek hai. My problem is that, how that instant reply? Y?",0
369,"Wen I am absolutely free, I tweet n as soon as I tweet I see trending, retweets etc, Itna time hai Sab k pass kya? Kyun hai Itna time?",-1
370,"Don't waste your time on these  bakwass  things . not important, important is  that u r so busy that u don't have any time for this rubbish",-1
371,"Who don't agree, don't follow. Ek accha medium ek zariya ek connect ko barbaad mat karo. Opinion Dena hai toh respect se, our OWN kar k do.",-1
372,"Sooch samaj k Kal jawaab Dena. Phir decide karoonga k I wanna b here or not, aur guaranty hai k Sab aap k stars vil say the same.",0
373,"Sharukh n amir hate it oo. N for my fans don't let me dwn. Srk n amir khan r my friend toh buss. Bhad mein gaya No 1,2,3. Samjhe kya?",-1
374,"Ek toh vaise bhi kum tweet Karta hoon, nahi karne pe majboor mat karo. Nahi that twitter pe nahi hoonga phir se, kaunsi Badi baat hai",-1
375,Yahaan pe koi compete karne k liyeh nahi aah ya hoon k kiss k followers zyada hai aur Kaun mere doston n competitors ko Gira raha hai.,-1
376,"I vil not b on this social net work any more. Bus khallas, khatam, wanna follow me n want me to b here to Pyar mohobbat se raho. Or I am out",-1
377,How rich in culture n respect v were. Kya ho gaya yaar. Itni nafrat Pyar mein kyun ? If any 1 who follows me disrespect any of my faternity,-1
378,"Continue it n I vil b off twitter. Came here to spread love, share sm thoughts hv fun vit fans  not for them to insult my fraternity. Hut",-1
379,"Fan  who is  on a  false identity   using it to put another actor,friend colleague down ,is no fan of mine,don't like.  simple funda hai.",-1
380,Selfie lena acha lagta hai na? Chalo ab #SelfieLeLeRe gaana dekho http://t.co/O7TR07Uzt7 @BBThisEid,0
381,Chal beta selfie le le re... Go to @BBThisEid and participate in the selfie contest. #Selfielelerecomingsoon http://t.co/k7TdlBCRcu,0
382,Ye raha #BajrangiBhaijaanTeaser . http://t.co/zjbHZFzwky @BBThisEid,0
383,Aaj raat India time theek 7:58 baje Star network ke channels aur Hotstar pe. #BBTeaserTonight @BBThisEid,0
384,"@TheSlyStallone  Isse beheter body, director, writer, insaan koi nahi hai. I've always followed him in life but my fault not on socialmedia",-1
